block,source_column,level,is_reference_level,coefficient,n_obs_at_level
generic,Gnrc_Name,Ambrisentan,False,3845.6479615755616,45
generic,Gnrc_Name,Amifampridine Phosphate,False,44768.70379509475,5
generic,Gnrc_Name,Amikacin Liposomal/Neb.Accessr,False,15085.008081842238,4
generic,Gnrc_Name,Amikacin Sulfate,False,95.68104746383005,5
generic,Gnrc_Name,Amiloride Hcl,False,2.6649725813167606,34
generic,Gnrc_Name,Amiloride/Hydrochlorothiazide,False,24.059723311622747,7
generic,Gnrc_Name,Amiodarone Hcl,False,7.641461664047256,505
generic,Gnrc_Name,Amitriptyline Hcl,False,3.476942632479222,1378
generic,Gnrc_Name,Amlodipine Bes/Olmesartan Med,False,33.96781258553938,41
generic,Gnrc_Name,Amlodipine Besylate,False,-1.3141125593156175,5480
generic,Gnrc_Name,Amlodipine Besylate/Benazepril,False,8.638203519239141,220
generic,Gnrc_Name,Amlodipine Besylate/Valsartan,False,46.71240171833642,30
generic,Gnrc_Name,Amlodipine/Atorvastatin,False,146.04856372513404,6
generic,Gnrc_Name,Amlodipine/Valsartan/Hcthiazid,False,110.58504196371905,1
generic,Gnrc_Name,Ammonium Lactate,False,21.871101916202406,63
generic,Gnrc_Name,Amoxicillin,False,2.43783203364319,2907
generic,Gnrc_Name,Amoxicillin/Potassium Clav,False,5.420616950245858,3184
generic,Gnrc_Name,Ampicillin Sod/Sulbactam Sod,False,46.77019504898681,5
generic,Gnrc_Name,Ampicillin Sodium,False,178.4463432277621,10
generic,Gnrc_Name,Ampicillin Trihydrate,False,18.224089457994523,1
generic,Gnrc_Name,Anagrelide Hcl,False,200.3387284529772,11
generic,Gnrc_Name,Anakinra,False,5516.455305430811,3
generic,Gnrc_Name,Anastrozole,False,19.243193476972465,303
generic,Gnrc_Name,Apalutamide,False,14366.178686721154,41
generic,Gnrc_Name,Apixaban,False,994.0882285303851,3970
generic,Gnrc_Name,Apraclonidine Hcl,False,39.22861747235311,1
generic,Gnrc_Name,Apremilast,False,4797.969742868181,72
generic,Gnrc_Name,Aprepitant,False,2755.3437368859477,1
generic,Gnrc_Name,Arformoterol Tartrate,False,233.026163012104,1
generic,Gnrc_Name,Aripiprazole,False,246.77179006718598,1208
generic,Gnrc_Name,Aripiprazole Lauroxil,False,2808.1124619802695,29
generic,Gnrc_Name,Armodafinil,False,57.20780784637782,50
generic,Gnrc_Name,Asciminib Hydrochloride,False,19225.215187662918,4
generic,Gnrc_Name,Asenapine,False,1455.5127179911074,1
generic,Gnrc_Name,Asenapine Maleate,False,303.2821896589462,39
generic,Gnrc_Name,Asfotase Alfa,False,121860.87780044592,3
generic,Gnrc_Name,Aspirin/Dipyridamole,False,143.37332138329884,5
generic,Gnrc_Name,Atazanavir Sulfate,False,549.5350773906416,5
generic,Gnrc_Name,Atazanavir Sulfate/Cobicistat,False,1501.8808192311797,1
generic,Gnrc_Name,Atenolol,False,0.2522928537846383,1771
generic,Gnrc_Name,Atenolol/Chlorthalidone,False,29.99731854173251,9
generic,Gnrc_Name,Atogepant,False,1183.5215892855995,96
generic,Gnrc_Name,Atomoxetine Hcl,False,77.25393046044883,116
generic,Gnrc_Name,Atorvastatin Calcium,False,0.8704315708705508,6132
generic,Gnrc_Name,Atovaquone,False,633.3339769044774,10
generic,Gnrc_Name,Atovaquone/Proguanil Hcl,False,79.30996711598527,20
generic,Gnrc_Name,Atropine Sulfate,False,18.03253903149107,82
generic,Gnrc_Name,Avalglucosidase Alfa-Ngpt,False,67328.62638605578,1
generic,Gnrc_Name,Avapritinib,False,37037.403471397316,4
generic,Gnrc_Name,Avatrombopag Maleate,False,14350.842860655177,3
generic,Gnrc_Name,Axitinib,False,15222.136603396828,6
generic,Gnrc_Name,Azacitidine,False,25577.552371684807,1
generic,Gnrc_Name,Azathioprine,False,28.502398608988642,210
generic,Gnrc_Name,Azelaic Acid,False,111.3665598135567,6
generic,Gnrc_Name,Azelastine Hcl,False,33.10392498038527,680
generic,Gnrc_Name,Azelastine/Fluticasone,False,144.72479420991158,17
generic,Gnrc_Name,Azilsartan Medoxomil,False,392.66543528989087,2
generic,Gnrc_Name,Azithromycin,False,-1.9406943732515174,2149
generic,Gnrc_Name,Aztreonam Lysine,False,11842.396420256784,3
generic,Gnrc_Name,Bacitracin,False,45.45676411880504,1
generic,Gnrc_Name,Bacitracin/Polymyxin B Sulfate,False,-5.570315890135589,7
generic,Gnrc_Name,Baclofen,False,8.028349325944419,1523
generic,Gnrc_Name,Balsalazide Disodium,False,128.92856477342866,28
generic,Gnrc_Name,Baricitinib,False,2714.4809790093736,5
generic,Gnrc_Name,Beclomethasone Dipropionate,False,343.33527858768093,63
generic,Gnrc_Name,Belimumab,False,4942.359640588145,22
generic,Gnrc_Name,Belumosudil Mesylate,False,23702.244671346947,7
generic,Gnrc_Name,Belzutifan,False,18088.60510100322,2
generic,Gnrc_Name,Bempedoic Acid,False,709.8589286214906,17
generic,Gnrc_Name,Bempedoic Acid/Ezetimibe,False,687.4649972203838,19
generic,Gnrc_Name,Benazepril Hcl,False,2.8972494131835447,416
generic,Gnrc_Name,Benazepril/Hydrochlorothiazide,False,27.513982656646476,17
generic,Gnrc_Name,Benralizumab,False,5772.752139981678,22
generic,Gnrc_Name,Benzonatate,False,19.636273383149728,2
generic,Gnrc_Name,Benztropine Mesylate,False,2.4650080235587666,336
generic,Gnrc_Name,Berotralstat Hydrochloride,False,43904.39509651636,2
generic,Gnrc_Name,Besifloxacin Hcl,False,180.7594149446213,1
generic,Gnrc_Name,Betamethasone Dipropionate,False,48.389864243190004,83
generic,Gnrc_Name,Betamethasone Valerate,False,29.86363904547852,18
generic,Gnrc_Name,Betamethasone/Propylene Glyc,False,31.75716005291042,74
generic,Gnrc_Name,Betaxolol Hcl,False,37.23832226984541,3
generic,Gnrc_Name,Bethanechol Chloride,False,48.127688842213956,17
generic,Gnrc_Name,Bexarotene,False,2231.2960258343664,2
generic,Gnrc_Name,Bicalutamide,False,24.738107205039796,31
generic,Gnrc_Name,Bictegrav/Emtricit/Tenofov Ala,False,4291.244961397605,116
generic,Gnrc_Name,Bimatoprost,False,430.1195588452333,237
generic,Gnrc_Name,Binimetinib,False,11832.605652243948,3
generic,Gnrc_Name,Bisoprolol Fumarate,False,13.792510915219736,232
generic,Gnrc_Name,Bisoprolol/Hydrochlorothiazide,False,21.93109932467678,50
generic,Gnrc_Name,"Bolus Insulin Pump, 200 Unit",False,486.33001404745573,2
generic,Gnrc_Name,Bortezomib,False,176.2229208008839,1
generic,Gnrc_Name,Bosentan,False,4487.049993115961,9
generic,Gnrc_Name,Bosutinib,False,14873.937370475702,4
generic,Gnrc_Name,Brexpiprazole,False,1507.4795842069389,152
generic,Gnrc_Name,Brigatinib,False,17128.41890934032,7
generic,Gnrc_Name,Brimonidine Tartrate,False,42.83158174151595,464
generic,Gnrc_Name,Brimonidine Tartrate/Timolol,False,216.50989031660902,258
generic,Gnrc_Name,Brinzolamide,False,154.14564648797432,31
generic,Gnrc_Name,Brinzolamide/Brimonidine Tart,False,256.24923525358145,73
generic,Gnrc_Name,Brivaracetam,False,1619.5584223531512,56
generic,Gnrc_Name,Brodalumab,False,5036.622319569018,1
generic,Gnrc_Name,Bromfenac Sodium,False,245.66825293375769,20
generic,Gnrc_Name,Bromocriptine Mesylate,False,108.94602145776025,5
generic,Gnrc_Name,Budesonide,False,138.59932091368364,254
generic,Gnrc_Name,Budesonide/Formoterol Fumarate,False,309.28735249992224,1249
generic,Gnrc_Name,Budesonide/Glycopyr/Formoterol,False,822.6465995114404,312
generic,Gnrc_Name,Bumetanide,False,29.52912954059957,619
generic,Gnrc_Name,Bupivacaine Hcl/Pf,False,8.771299004251432,1
generic,Gnrc_Name,Buprenorphine,False,331.38743083476993,378
generic,Gnrc_Name,Buprenorphine Hcl,False,393.36964823748167,342
generic,Gnrc_Name,Buprenorphine Hcl/Naloxone Hcl,False,204.0674084486859,430
generic,Gnrc_Name,Bupropion Hbr,False,4052.4380111182263,2
generic,Gnrc_Name,Bupropion Hcl,False,23.339251118120956,3823
generic,Gnrc_Name,Burosumab-Twza,False,31936.402568893067,3
generic,Gnrc_Name,Buspirone Hcl,False,8.165140828873518,1979
generic,Gnrc_Name,Butalb/Acetaminophen/Caffeine,False,24.981335845577178,235
generic,Gnrc_Name,Butalbit/Acetamin/Caff/Codeine,False,126.08131169967055,26
generic,Gnrc_Name,Butalbital/Acetaminophen,False,91.60368212186677,1
generic,Gnrc_Name,Butalbital/Aspirin/Caffeine,False,47.88471298340437,18
generic,Gnrc_Name,Butorphanol Tartrate,False,134.72794839730477,12
generic,Gnrc_Name,C1 Esterase Inhibitor,False,22820.949000786302,2
generic,Gnrc_Name,"C1 Esterase Inhibitor, Recomb",False,100937.71232543749,3
generic,Gnrc_Name,Cabergoline,False,20.4339670294612,25
generic,Gnrc_Name,Cabotegravir/Rilpivirine,False,5866.038157081062,2
generic,Gnrc_Name,Cabozantinib S-Malate,False,22749.966294440095,14
generic,Gnrc_Name,Calcifediol,False,1458.1275745220369,1
generic,Gnrc_Name,Calcipotriene,False,152.5117488789724,44
generic,Gnrc_Name,"Calcitonin,salmon,synthetic",False,61.298607790685764,40
generic,Gnrc_Name,Calcitriol,False,7.02658691893248,229
generic,Gnrc_Name,Calcium Acetate,False,85.90026822770096,85
generic,Gnrc_Name,Canagliflozin,False,828.5220820866916,78
generic,Gnrc_Name,Canagliflozin/Metformin Hcl,False,875.6809079148643,3
generic,Gnrc_Name,Canakinumab/Pf,False,40272.31851723925,2
generic,Gnrc_Name,Candesartan Cilexetil,False,64.11146014340193,52
generic,Gnrc_Name,Candesartan/Hydrochlorothiazid,False,104.15591540511923,5
generic,Gnrc_Name,Cannabidiol (Cbd),False,4386.896767353957,26
generic,Gnrc_Name,Capecitabine,False,70.02196089081417,1
generic,Gnrc_Name,Capivasertib,False,22421.601889748556,1
generic,Gnrc_Name,Capmatinib Hydrochloride,False,20210.093096583532,4
generic,Gnrc_Name,Captopril,False,36.7319081667365,2
generic,Gnrc_Name,Carbamazepine,False,65.46320782911198,477
generic,Gnrc_Name,Carbidopa,False,189.07275600643106,12
generic,Gnrc_Name,Carbidopa/Levodopa,False,127.95839784373447,870
generic,Gnrc_Name,Carbidopa/Levodopa/Entacapone,False,153.3038957532499,9
generic,Gnrc_Name,Cariprazine Hcl,False,1451.3376724722561,255
generic,Gnrc_Name,Carisoprodol,False,3.611587861422322,155
generic,Gnrc_Name,Carteolol Hcl,False,-19.166632150585883,1
generic,Gnrc_Name,Carvedilol,False,-0.19857756758210598,3040
generic,Gnrc_Name,Carvedilol Phosphate,False,230.94249747100594,13
generic,Gnrc_Name,Caspofungin Acetate,False,268.4485982071992,1
generic,Gnrc_Name,Cefaclor,False,42.995866783389374,1
generic,Gnrc_Name,Cefadroxil,False,13.482937535777182,126
generic,Gnrc_Name,Cefazolin Sodium,False,50.361833839466726,33
generic,Gnrc_Name,Cefdinir,False,13.529104591294526,366
generic,Gnrc_Name,Cefepime Hcl,False,139.34835158954638,8
generic,Gnrc_Name,Cefixime,False,69.38115526739375,3
generic,Gnrc_Name,Cefpodoxime Proxetil,False,50.11782359473773,101
generic,Gnrc_Name,Cefprozil,False,175.25393690584588,1
generic,Gnrc_Name,Ceftolozane/Tazobactam,False,4009.3762726123377,1
generic,Gnrc_Name,Ceftriaxone In Is-Osm Dextrose,False,140.72925603936255,2
generic,Gnrc_Name,Ceftriaxone Sodium,False,45.432088079459845,64
generic,Gnrc_Name,Cefuroxime Axetil,False,10.714525696469991,745
generic,Gnrc_Name,Celecoxib,False,25.149349808718398,2285
generic,Gnrc_Name,Cenegermin-Bkbj,False,36703.80044139705,7
generic,Gnrc_Name,Cenobamate,False,1460.501240198581,37
generic,Gnrc_Name,Cephalexin,False,3.4388692542406716,2941
generic,Gnrc_Name,Certolizumab Pegol,False,6507.155290722258,17
generic,Gnrc_Name,Cetirizine Hcl,False,136.62468403420098,1
generic,Gnrc_Name,Cevimeline Hcl,False,141.37045214683258,41
generic,Gnrc_Name,"Chikungunya Vaccine, Live/Pf",False,298.5239055516977,1
generic,Gnrc_Name,Chlordiazepoxide Hcl,False,8.992130830165479,9
generic,Gnrc_Name,Chlordiazepoxide/Clidinium Br,False,46.434116399605955,3
generic,Gnrc_Name,Chlorhexidine Gluconate,False,7.351249082130835,643
generic,Gnrc_Name,Chloroquine Phosphate,False,91.82058406865735,2
generic,Gnrc_Name,Chlorpromazine Hcl,False,160.98873695772727,45
generic,Gnrc_Name,Chlorthalidone,False,5.7273984810731235,939
generic,Gnrc_Name,Chlorzoxazone,False,1.7332121031959105,10
generic,Gnrc_Name,Cholestyramine,False,74.18594662387113,33
generic,Gnrc_Name,Cholestyramine (With Sugar),False,65.18773669645452,158
generic,Gnrc_Name,Cholic Acid,False,111871.51876180351,1
generic,Gnrc_Name,Ciclesonide,False,186.63623910758997,279
generic,Gnrc_Name,Ciclopirox,False,30.35711550044971,145
generic,Gnrc_Name,Ciclopirox Olamine,False,24.312276956983624,59
generic,Gnrc_Name,Cilostazol,False,19.65299058689743,69
generic,Gnrc_Name,Cimetidine,False,42.377093453541875,16
generic,Gnrc_Name,Cinacalcet Hcl,False,162.86843077272397,85
generic,Gnrc_Name,Ciprofloxacin Hcl,False,-0.41084326540158145,810
generic,Gnrc_Name,Ciprofloxacin Hcl/Dexameth,False,115.78959051934407,47
generic,Gnrc_Name,Citalopram Hydrobromide,False,0.5027420981500654,2528
generic,Gnrc_Name,Citric Ac/Gluconolact/Mag Carb,False,226.66407906181576,4
generic,Gnrc_Name,Clarithromycin,False,23.190896615209112,11
generic,Gnrc_Name,Clascoterone,False,590.9761215318536,1
generic,Gnrc_Name,Clemastine Fumarate,False,15.253482092191462,2
generic,Gnrc_Name,Clindamycin Hcl,False,8.249107686754087,423
generic,Gnrc_Name,Clindamycin Phos/Benzoyl Perox,False,61.92646259389039,8
generic,Gnrc_Name,Clindamycin Phosphate,False,37.775345013835704,220
generic,Gnrc_Name,Clobazam,False,269.03759896067913,74
generic,Gnrc_Name,Clobetasol Propionate,False,35.14777815625803,755
generic,Gnrc_Name,Clobetasol Propionate/Emoll,False,42.580841700284054,2
generic,Gnrc_Name,Clomipramine Hcl,False,82.62148636652546,32
generic,Gnrc_Name,Clonazepam,False,-4.738883773414273,2166
generic,Gnrc_Name,Clonidine,False,118.48947363197112,73
generic,Gnrc_Name,Clonidine Hcl,False,-3.9460044552924955,728
generic,Gnrc_Name,Clopidogrel Bisulfate,False,3.6716921528745843,2574
generic,Gnrc_Name,Clorazepate Dipotassium,False,67.26317752262685,25
generic,Gnrc_Name,Clotrimazole,False,21.7838200290621,75
generic,Gnrc_Name,Clotrimazole/Betamethasone Dip,False,15.627009418591115,163
generic,Gnrc_Name,Clozapine,False,114.98674307924693,348
generic,Gnrc_Name,Cobicistat,False,505.50541614255644,2
generic,Gnrc_Name,Cobimetinib Fumarate,False,8156.795285024107,1
generic,Gnrc_Name,Codeine Sulfate,False,89.94456483360909,6
generic,Gnrc_Name,Codeine/Butalbital/Asa/Caffein,False,150.57859324545643,9
generic,Gnrc_Name,Colchicine,False,43.80963990402506,388
generic,Gnrc_Name,Colesevelam Hcl,False,112.00816341286009,55
generic,Gnrc_Name,Colestipol Hcl,False,62.380401920480836,131
generic,Gnrc_Name,Colistin (Colistimethate Na),False,439.5143371083486,4
generic,Gnrc_Name,Collagenase Clostridium Hist.,False,501.57928699424747,13
generic,Gnrc_Name,Corticotropin,False,46341.40829391814,1
generic,Gnrc_Name,Crizotinib,False,21067.295641911624,1
generic,Gnrc_Name,Cromolyn Sodium,False,188.37518238349685,20
generic,Gnrc_Name,Cyanocobalamin (Vitamin B-12),False,-2.1307856630601236,47
generic,Gnrc_Name,Cyclobenzaprine Hcl,False,2.071364081206866,2553
generic,Gnrc_Name,Cyclosporine,False,731.3280507963291,541
generic,Gnrc_Name,"Cyclosporine, Modified",False,148.93942829882326,11
generic,Gnrc_Name,Cyproheptadine Hcl,False,7.684746100944267,42
generic,Gnrc_Name,Dabigatran Etexilate Mesylate,False,226.4330051420875,574
generic,Gnrc_Name,Dabrafenib Mesylate,False,12897.89241110181,6
generic,Gnrc_Name,Dalfampridine,False,603.3127149685861,65
generic,Gnrc_Name,"Dalteparin Sodium,porcine",False,4046.564135213505,1
generic,Gnrc_Name,Dantrolene Sodium,False,75.5725049368998,13
generic,Gnrc_Name,Dapaglifloz Propaned/Metformin,False,811.389138363912,18
generic,Gnrc_Name,Dapagliflozin Propanediol,False,967.3330695159643,1152
generic,Gnrc_Name,Dapsone,False,77.17592692957032,29
generic,Gnrc_Name,Daptomycin,False,557.090174633976,44
generic,Gnrc_Name,Darbepoetin Alfa In Polysorbat,False,2436.5305379523497,2
generic,Gnrc_Name,Daridorexant Hcl,False,552.3945634714237,27
generic,Gnrc_Name,Darifenacin Hydrobromide,False,119.07813398807184,6
generic,Gnrc_Name,Darolutamide,False,13104.985584858903,34
generic,Gnrc_Name,Darunavir,False,875.8243436779635,23
generic,Gnrc_Name,Darunavir/Cob/Emtri/Tenof Alaf,False,4639.322203843884,21
generic,Gnrc_Name,Darunavir/Cobicistat,False,2291.3537380895605,27
generic,Gnrc_Name,Dasatinib,False,12174.417995829655,19
generic,Gnrc_Name,Decitabine/Cedazuridine,False,5815.176469528275,6
generic,Gnrc_Name,Deferasirox,False,2800.692114213416,6
generic,Gnrc_Name,Deferiprone,False,4884.183681537073,1
generic,Gnrc_Name,Deflazacort,False,16491.032781097627,1
generic,Gnrc_Name,Demeclocycline Hcl,False,435.4491752019785,2
generic,Gnrc_Name,Denosumab,False,1788.2748998562718,83
generic,Gnrc_Name,Desipramine Hcl,False,38.868182568551674,9
generic,Gnrc_Name,Desloratadine,False,64.28417920802622,10
generic,Gnrc_Name,Desmopressin (Nonrefrigerated),False,51.69276265472445,8
generic,Gnrc_Name,Desmopressin Acetate,False,49.14038435591874,72
generic,Gnrc_Name,Desonide,False,53.02651219783047,37
generic,Gnrc_Name,Desvenlafaxine,False,106.95218491416881,1
generic,Gnrc_Name,Desvenlafaxine Succinate,False,57.28572236863056,323
generic,Gnrc_Name,Deutetrabenazine,False,7412.302843611817,110
generic,Gnrc_Name,Dexamethasone,False,10.724955676057562,535
generic,Gnrc_Name,Dexamethasone Sodium Phosphate,False,17.492877919420607,11
generic,Gnrc_Name,Dexlansoprazole,False,272.3389866687721,156
generic,Gnrc_Name,Dexmethylphenidate Hcl,False,62.69315796768251,32
generic,Gnrc_Name,Dextroamphetamine Sulfate,False,61.998554213182615,74
generic,Gnrc_Name,Dextroamphetamine/Amphetamine,False,37.23660223248089,1070
generic,Gnrc_Name,Dextromethorphan Hbr/Bupropion,False,1060.0951063157595,14
generic,Gnrc_Name,Dextromethorphan Hbr/Quinidine,False,1344.447999182823,46
generic,Gnrc_Name,Dextrose 5 % In Water,False,18.250658047612433,3
generic,Gnrc_Name,Dextrose 5 %-0.45 % Sod Chlord,False,30.524315425524946,1
generic,Gnrc_Name,Diazepam,False,-4.380023094726766,1260
generic,Gnrc_Name,Diclofenac Epolamine,False,533.5673025485435,5
generic,Gnrc_Name,Diclofenac Potassium,False,165.70486039184334,30
generic,Gnrc_Name,Diclofenac Sodium,False,28.038713605171324,1508
generic,Gnrc_Name,Diclofenac Sodium/Misoprostol,False,120.56859389544707,2
generic,Gnrc_Name,Dicloxacillin Sodium,False,28.7759688500214,20
generic,Gnrc_Name,Dicyclomine Hcl,False,9.846968204956283,626
generic,Gnrc_Name,Diflunisal,False,23.685241646027407,4
generic,Gnrc_Name,Difluprednate,False,99.50481653096676,31
generic,Gnrc_Name,Digoxin,False,10.282813447609442,352
generic,Gnrc_Name,Dihydroergotamine Mesylate,False,716.8001517813141,4
generic,Gnrc_Name,Diltiazem Hcl,False,20.475621734122342,1386
generic,Gnrc_Name,Dimethyl Fumarate,False,2110.026698750358,43
generic,Gnrc_Name,"Diph,pertuss(Acell),tet Vac/Pf",False,49.471707152509225,351
generic,Gnrc_Name,Diphenhydramine Hcl,False,31.424810331012395,24
generic,Gnrc_Name,Diphenoxylate Hcl/Atropine,False,16.71770882390865,187
generic,Gnrc_Name,"Diphth,pertuss(Acell),tet Vac",False,57.95980339474454,190
generic,Gnrc_Name,Diroximel Fumarate,False,9101.037594887364,12
generic,Gnrc_Name,Disopyramide Phosphate,False,243.83117319452276,1
generic,Gnrc_Name,Disulfiram,False,71.13059103869227,11
generic,Gnrc_Name,Divalproex Sodium,False,34.583075642208314,1107
generic,Gnrc_Name,Dofetilide,False,116.6615315423719,89
generic,Gnrc_Name,Dolutegravir Sodium,False,2388.5921171900864,72
generic,Gnrc_Name,Dolutegravir Sodium/Lamivudine,False,2958.2144782894056,44
generic,Gnrc_Name,Dolutegravir/Rilpivirine,False,3340.3311460921004,32
generic,Gnrc_Name,Donepezil Hcl,False,0.9750952365006924,1504
generic,Gnrc_Name,Doravirine,False,1797.4380630274047,16
generic,Gnrc_Name,Doravirine/Lamivu/Tenofov Diso,False,2382.2051208267612,5
generic,Gnrc_Name,Dorzolamide Hcl,False,-3.5337581106696234,213
generic,Gnrc_Name,Dorzolamide Hcl/Timolol Maleat,False,-6.062189181837766,409
generic,Gnrc_Name,Dorzolamide/Timolol/Pf,False,150.97371351888842,54
generic,Gnrc_Name,Doxazosin Mesylate,False,7.696797065359078,725
generic,Gnrc_Name,Doxepin Hcl,False,36.03602840387521,346
generic,Gnrc_Name,Doxycycline Hyclate,False,9.892499734406556,2216
generic,Gnrc_Name,Doxycycline Monohydrate,False,23.3608849848938,568
generic,Gnrc_Name,Dronedarone Hcl,False,1438.808287866253,71
generic,Gnrc_Name,Drospirenone,False,213.1275246873688,1
generic,Gnrc_Name,Droxidopa,False,747.7007878213526,16
generic,Gnrc_Name,Dulaglutide,False,1276.2741888545825,1637
generic,Gnrc_Name,Duloxetine Hcl,False,16.267135025077096,3978
generic,Gnrc_Name,Dupilumab,False,3982.1001938740133,358
generic,Gnrc_Name,Dutasteride,False,23.628734730589713,210
generic,Gnrc_Name,Dutasteride/Tamsulosin Hcl,False,111.61182162482555,8
generic,Gnrc_Name,Econazole Nitrate,False,35.50900637986206,11
generic,Gnrc_Name,Edaravone,False,13547.729376471842,12
generic,Gnrc_Name,Edoxaban Tosylate,False,486.66368650464847,5
generic,Gnrc_Name,Efavirenz,False,402.5707995472021,5
generic,Gnrc_Name,Efavirenz/Emtricit/Tenofovr Df,False,290.05787769589597,7
generic,Gnrc_Name,Efgartigimod-Hyaluronidas-Qvfc,False,57267.1311906904,1
generic,Gnrc_Name,Efinaconazole,False,1069.4214412381443,17
generic,Gnrc_Name,Elacestrant Hcl,False,23147.312376737525,5
generic,Gnrc_Name,Eletriptan Hydrobromide,False,104.6339026818232,24
generic,Gnrc_Name,Elexacaftor/Tezacaftor/Ivacaft,False,27685.388505697312,8
generic,Gnrc_Name,Eliglustat Tartrate,False,32879.58033918447,1
generic,Gnrc_Name,Eltrombopag Choline,False,6831.591681537075,1
generic,Gnrc_Name,Eltrombopag Olamine,False,14092.87046530565,14
generic,Gnrc_Name,Eluxadoline,False,1565.08538499608,13
generic,Gnrc_Name,Elviteg/Cob/Emtri/Tenof Alafen,False,4553.213926501638,39
generic,Gnrc_Name,Empaglifloz/Linaglip/Metformin,False,1251.3321175509122,1
generic,Gnrc_Name,Empagliflozin,False,1047.4778150468696,2922
generic,Gnrc_Name,Empagliflozin/Linagliptin,False,744.3603985160025,3
generic,Gnrc_Name,Empagliflozin/Metformin Hcl,False,1018.346148395512,35
generic,Gnrc_Name,Emtricita/Rilpivirine/Tenof Df,False,3194.5252192311796,1
generic,Gnrc_Name,Emtricitab/Rilpiviri/Tenof Ala,False,3887.4542740592606,29
generic,Gnrc_Name,Emtricitabine,False,443.66218531904815,2
generic,Gnrc_Name,Emtricitabine/Tenofov Alafenam,False,2188.08615545491,75
generic,Gnrc_Name,Emtricitabine/Tenofovir (Tdf),False,254.31291498031078,16
generic,Gnrc_Name,Enalapril Maleate,False,8.897194738683993,208
generic,Gnrc_Name,Enasidenib Mesylate,False,34153.40390758593,2
generic,Gnrc_Name,Encorafenib,False,13265.952136935286,4
generic,Gnrc_Name,Enoxaparin Sodium,False,146.89016405933626,168
generic,Gnrc_Name,Entacapone,False,104.49770294521386,30
generic,Gnrc_Name,Entecavir,False,120.63491948133515,25
generic,Gnrc_Name,Entrectinib,False,14539.537254154267,1
generic,Gnrc_Name,Enzalutamide,False,13035.281456939138,79
generic,Gnrc_Name,Epinastine Hcl,False,87.87556072573534,7
generic,Gnrc_Name,Epinephrine,False,273.5215171505797,64
generic,Gnrc_Name,Eplerenone,False,74.13019014768133,107
generic,Gnrc_Name,Epoetin Alfa,False,1189.9274531216479,17
generic,Gnrc_Name,Epoetin Alfa-Epbx,False,253.6940461230315,3
generic,Gnrc_Name,Erenumab-Aooe,False,835.5629328691157,159
generic,Gnrc_Name,Ergocalciferol (Vitamin D2),False,2.8615318859642684,241
generic,Gnrc_Name,Ergotamine Tartrate/Caffeine,False,1859.4598789920524,3
generic,Gnrc_Name,Erlotinib Hcl,False,395.00749998499623,2
generic,Gnrc_Name,Ertapenem Sodium,False,262.900405178224,29
generic,Gnrc_Name,Ertugliflozin Pidolate,False,369.930348669674,2
generic,Gnrc_Name,Erythromycin Base,False,4.214833338266999,301
generic,Gnrc_Name,Erythromycin Base In Ethanol,False,31.950836021978375,2
generic,Gnrc_Name,Erythromycin Ethylsuccinate,False,190.74512270370906,2
generic,Gnrc_Name,Erythromycin/Benzoyl Peroxide,False,175.27437578476338,2
generic,Gnrc_Name,Escitalopram Oxalate,False,3.5797095647208153,3445
generic,Gnrc_Name,Esketamine Hcl,False,1385.772789624245,14
generic,Gnrc_Name,Eslicarbazepine Acetate,False,1575.2299687032437,19
generic,Gnrc_Name,Esomeprazole Magnesium,False,42.477629808449365,742
generic,Gnrc_Name,Estazolam,False,39.44313960390855,2
generic,Gnrc_Name,Estradiol,False,64.94192057555074,2643
generic,Gnrc_Name,Estradiol Valerate,False,55.04515381878582,2
generic,Gnrc_Name,Estradiol/Levonorgestrel,False,236.42496186584685,2
generic,Gnrc_Name,Estradiol/Norethindrone Acet,False,157.11950375578272,9
generic,Gnrc_Name,"Estrogen,con/M-Progest Acet",False,284.9725121571928,14
generic,Gnrc_Name,"Estrogens, Conjugated",False,376.06793189212794,141
generic,Gnrc_Name,"Estrogens,esterified",False,126.07484318080697,1
generic,Gnrc_Name,Eszopiclone,False,14.500557906643735,506
generic,Gnrc_Name,Etanercept,False,7465.185532865873,148
generic,Gnrc_Name,Eteplirsen,False,70707.9544730463,1
generic,Gnrc_Name,Ethacrynic Acid,False,289.8391925959313,6
generic,Gnrc_Name,Ethambutol Hcl,False,56.11902484901793,18
generic,Gnrc_Name,Ethinyl Estradiol/Drospirenone,False,7.525619682395245,6
generic,Gnrc_Name,Ethosuximide,False,30.495986609539614,3
generic,Gnrc_Name,Etodolac,False,34.40469188218958,42
generic,Gnrc_Name,Etravirine,False,1080.2247909211678,10
generic,Gnrc_Name,Everolimus,False,6922.887918257179,23
generic,Gnrc_Name,Evolocumab,False,811.0667489134703,659
generic,Gnrc_Name,Exemestane,False,132.49045827991722,75
generic,Gnrc_Name,Exenatide,False,831.1057051893608,2
generic,Gnrc_Name,Exenatide Microspheres,False,870.5643048893353,43
generic,Gnrc_Name,Ezetimibe,False,10.73894017334078,2046
generic,Gnrc_Name,Ezetimibe/Simvastatin,False,81.60042807073069,15
generic,Gnrc_Name,Famciclovir,False,47.07651850927323,24
generic,Gnrc_Name,Famotidine,False,8.232521139381333,2805
generic,Gnrc_Name,Famotidine/Pf,False,11.36073180848416,3
generic,Gnrc_Name,Faricimab-Svoa,False,2780.935160887114,1
